"","NUMBOL","Tipo","P1","P2","P4","P6","P10","P12","P14","P15A","P16","P17","P20","P23","P28","P30","P31A","P32","P33","P34","P35","P36A","P129A","P130A","P131A","P132A","P133A","P134","P135","P136","P137","P138","P139","P140","P148","P149","P150","P151","P152","P153","P154A","P155","P156A","P156B","P156C","P156D","P156E","P156F","P156G","P156H","P156I","P156J","P156K","P157","P158","P159","P160","CodP160","Ponderador5536","Nse"
"4366",15172,"1",49,"1","2","1","7","1",3000,"1","2","2","1","1","1",1100,"1","1","2",50,"3","1","1","4","4","1","4","6","7","6","7","7","7","7","1","5","2","1","AS","5","1","3","1","2","1","2","2","2","2","1","1","2","2","4","6","3","Oploca","43",0.484091944766467,"2"
"4367",15173,"1",50,"1","2","2","9","1",3000,"1","2","2","1","3","2",230,"1","1","1",30,"3","4","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","AC","1","5","2","1","2","1","2","2","2","2","1","1","2","2","6","6","3","Oploca","43",0.484091944766467,"1"
"4368",15174,"1",50,"1","2","2","9","1",2000,"1","2","2","1","3","2",200,"1","1","2",15,"3","1","1","1","1","1","1","2","1","2","1","1","1","1","2","3","1","1","ES","1","4","1","1","2","1","2","2","2","2","1","1","2","2","6","6","3","Oploca","43",0.484091944766467,"1"
"4369",15175,"1",51,"1","2","1","2","1",4000,"1","1","2","1","3","1",800,"1","1","1",60,"3","2","2","5","3","1","1","2","2","1","3","3","2","2","1","8","3","1","AS","8","1","4","1","1","1","1","1","2","2","2","3","2","2","1","6","2","Tupiza","85",0.394459151707936,"4"
"4370",15176,"1",61,"1","2","1","2","1",7000,"1","1","2","1","1","1",800,"1","2","3",150,"3","2","3","3","3","5","5","4","3","4","4","3","2","3","2","7","2","1","RJ","7","5","1","1","1","1","1","1","2","2","1","2","2","2","4","6","2","Tupiza","85",0.394459151707936,"3"
"4371",15177,"1",45,"1","1","1","5","1",2000,"1","1","2","1","3","1",4000,"1","1","3",80,"5","2","1","4","4","1","1","2","1","2","2","1","3","4","1","7","2","1","PI","7","3","3","1","1","1","1","1","2","2","1","2","2","2","6","6","2","Tupiza","85",0.394459151707936,"4"
"4372",15178,"1",40,"1","2","2","9","1",2000,"1","2","2","1","3","1",800,"1","1","3",40,"3","4","1","4","4","4","1","2","1","3","4","4","7","7","2","6","2","1","AC","7","1","2","1","1","1","1","1","2","2","1","3","2","2","4","6","2","Tupiza","85",0.394459151707936,"3"
"4373",15179,"1",35,"1","2","1","1","1",10000,"1","2","2","2","3","1",900,"1","1","1",15,"5","1","2","4","4","7","7","4","4","4","5","5","7","7","2","3","2","1","AC","7","1","2","1","1","1","1","1","2","2","1","2","2","2","5","6","2","Tupiza","85",0.394459151707936,"3"
"4374",15180,"1",30,"1","1","1","5","1",3000,"1","1","2","1","1","1",1900,"1","1","2",100,"3","1","5","5","5","5","5","3","3","3","2","2","4","4","1","4","2","1","PI","4","1","2","1","1","1","1","1","2","2","1","1","2","2","6","6","2","Tupiza","85",0.394459151707936,"3"
"4375",15181,"1",23,"1","2","2","8","2",2500,"4","2","2","2","3","1",1000,"1","1","3",30,"3","1","4","7","7","2","2","4","4","5","5","6","6","7","1","6","1","1","ES","1","2","1","1","1","1","2","2","2","2","1","1","2","2","5","6","2","Tupiza","85",0.394459151707936,"1"
"4376",15182,"1",21,"1","2","2","3","1",3400,"1","2","2","1","3","1",520,"2","1","3",30,"5","2","1","1","3","7","7","7","7","7","7","7","7","7","2","3","1","1","ES","1","2","1","1","1","1","2","2","2","2","1","1","2","2","4","6","2","Tupiza","85",0.394459151707936,"1"
"4377",15183,"1",18,"1","1","1","7","1",4800,"1","1","2","2","1","1",2000,"1","1","3",10,"5","1","4","6","3","7","5","7","7","7","7","7","7","7","1","3","1","1","ES","2","1","2","1","1","1","1","1","2","2","1","3","2","2","8","6","2","Tupiza","85",0.394459151707936,"3"
"4378",15184,"1",18,"1","2","1","5","1",1500,"1","1","2","1","2","1",1200,"1","1","2",15,"5","1","5","5","5","5","5","5","5","5","5","5","5","5","2","3","2","1","AS","3","4","1","1","1","1","2","2","2","2","2","2","2","2","3","6","2","Tupiza","85",0.394459151707936,"2"
"4379",15185,"1",14,"1","1","1","2","1",2450,"1","1","2","1","3","1",1000,"1","1","2",50,"3","1","1","1","4","1","3","5","6","6","7","7","7","7","2","2","1","1","ES","3","2","1","1","1","1","2","2","2","2","2","3","2","2","4","6","2","Tupiza","85",0.394459151707936,"2"
"4380",15186,"1",18,"1","2","1","3","1",2000,"3","1","1","1","1","1",1850,"1","1","1",150,"5","2","1","3","4","1","6","1","1","4","4","5","5","6","1","3","1","1","ES","4","1","1","1","1","1","1","1","1","2","2","4","2","2","7","6","2","Tupiza","85",0.394459151707936,"4"
"4381",15187,"1",21,"1","2","2","1","2",3400,"6","2","2","1","3","1",400,"1","1","3",30,"5","1","1","1","8","1","8","7","7","7","7","7","1","1","1","6","1","1","SB","2","2","2","1","1","1","1","2","2","2","1","1","2","2","1","6","2","Tupiza","85",0.394459151707936,"2"
"4382",15188,"1",27,"1","2","2","9","1",3800,"1","1","2","2","3","1",500,"1","1","3",10,"5","2","1","1","1","3","3","2","1","1","4","4","6","4","2","6","2","1","ES","3","1","2","1","1","1","2","2","2","2","1","1","2","2","1","6","2","Tupiza","85",0.394459151707936,"1"
"4383",15189,"1",35,"1","2","1","7","1",8000,"1","1","2","1","2","1",3000,"1","1","3",100,"3","1","3","3","3","3","3","3","3","4","5","5","1","1","2","7","2","1","AC","7","1","3","1","1","1","1","1","2","2","2","3","2","2","6","6","2","Tupiza","85",0.394459151707936,"4"
"4384",15190,"1",42,"1","2","2","9","1",600,"1","2","2","2","3","1",1000,"1","1","2",10,"3","1","5","5","5","5","5","5","5","4","4","5","5","6","1","2","2","1","CP","2","2","1","1","1","1","2","2","2","2","2","1","2","2","4","6","2","Tupiza","85",0.394459151707936,"1"
"4385",15191,"1",41,"1","2","1","3","1",3000,"1","1","2","1","3","1",2000,"1","1","2",50,"5","1","1","1","1","1","4","3","3","2","1","1","2","1","2","6","3","1","NP","6","1","2","1","1","1","2","2","2","2","2","1","2","2","4","6","2","Tupiza","85",0.394459151707936,"2"
"4386",15192,"1",50,"1","2","2","9","1",3000,"1","1","2","2","3","1",2000,"1","1","2",50,"3","1","1","3","3","1","1","2","2","1","1","2","2","1","2","7","2","1","AC","6","1","3","1","1","1","1","1","2","2","1","3","2","2","7","6","2","Tupiza","85",0.394459151707936,"3"
"4387",15193,"1",51,"1","2","2","9","1",1400,"1","2","2","2","3","2",700,"1","1","3",120,"4","1","1","1","1","1","1","2","1","1","2","1","2","1","1","2","4","1","AS","2","5","1","1","1","1","2","2","2","2","1","2","2","2","1","6","2","Tupiza","85",0.394459151707936,"1"
"4388",15194,"1",30,"1","2","1","3","1",2000,"1","1","2","1","3","1",1800,"1","1","1",30,"1","1","1","3","4","4","4","3","5","5","6","6","5","5","1","6","2","1","NP","7","1","2","1","1","1","2","1","2","2","1","2","2","2","1","6","2","Tupiza","85",0.394459151707936,"3"
"4389",15195,"1",60,"1","2","1","9","2",9000,"6","2","2","1","3","1",1500,"1","1","3",50,"5","2","1","4","7","1","1","5","5","6","1","1","2","2","2","3","4","1","RJ","2","5","1","1","1","1","1","1","1","2","1","2","2","2","1","6","2","Tupiza","85",0.394459151707936,"3"
"4390",15196,"1",39,"1","2","1","3","1",4000,"1","1","2","2","3","1",1000,"1","1","2",50,"5","1","5","5","5","5","5","5","5","5","5","5","5","5","2","6","1","1","ES","1","4","2","1","1","1","2","2","2","2","2","1","2","2","2","6","2","Tupiza","85",0.394459151707936,"1"
"4391",15197,"1",33,"1","2","2","9","1",2000,"1","2","2","2","3","1",2000,"1","1","3",200,"3","1","1","1","1","1","1","5","5","5","5","5","5","5","1","3","3","1","CP","2","1","2","1","1","1","2","2","2","2","2","1","2","2","1","6","2","Tupiza","85",0.394459151707936,"1"
"4392",15198,"1",55,"1","2","2","9","1",4800,"1","2","2","1","3","1",2500,"1","1","2",30,"4","1","1","1","1","1","1","2","2","1","1","2","1","1","1","5","3","1","AS","5","1","2","1","2","1","2","2","2","2","2","1","2","2","2","6","2","Tupiza","85",0.394459151707936,"1"
"4393",15199,"1",22,"1","2","1","2","1",950,"4","2","2","1","3","1",1100,"1","1","2",30,"4","1","2","2","5","1","5","6","5","2","2","5","2","6","1","3","1","1","ES","1","1","1","1","1","1","2","2","2","2","2","1","2","2","2","6","3","Pulacayo","55",0.484091944766467,"1"
"4394",15200,"1",39,"1","2","1","5","2",1500,"6","2","2","1","3","1",1200,"1","1","2",50,"2","1","2","2","5","7","7","6","2","2","2","2","2","2","2","7","1","1","AS","7","1","2","1","2","1","2","2","2","2","2","1","2","2","1","6","3","Pulacayo","55",0.484091944766467,"2"
"4395",15201,"1",63,"1","2","2","9","1",1500,"1","2","2","1","3","1",1200,"1","1","2",30,"1","1","1","1","1","1","2","1","1","1","1","1","1","2","2","1","2","1","NP","2","1","1","1","2","1","2","2","2","2","2","1","2","2","3","6","3","Pulacayo","55",0.484091944766467,"1"
"4396",15202,"1",34,"1","2","1","2","1",2000,"1","2","1","1","3","1",1500,"1","1","2",50,"2","1","1","1","1","1","2","1","1","1","1","1","1","1","2","3","2","1","AS","3","1","2","1","2","1","2","2","2","2","2","1","2","2","4","6","3","Pulacayo","55",0.484091944766467,"2"
"4397",15203,"1",41,"1","2","1","3","1",2000,"1","2","1","1","3","1",2000,"1","1","2",40,"3","1","1","1","1","1","1","1","1","1","1","1","2","2","2","6","2","1","CP","7","1","2","1","2","1","2","2","2","2","2","1","2","2","2","6","3","Pulacayo","55",0.484091944766467,"2"
"4398",15204,"1",19,"1","2","2","9","1",2000,"4","2","2","1","3","1",1500,"1","1","2",20,"4","1","1","1","6","1","5","7","7","2","7","2","7","2","2","3","1","1","SB","1","1","1","1","2","1","2","2","2","2","2","1","2","2","6","6","3","Pulacayo","55",0.484091944766467,"1"
"4399",15205,"1",42,"1","2","1","5","1",1300,"1","2","1","1","3","1",1500,"1","1","2",100,"3","1","1","1","5","1","1","7","7","7","7","7","7","2","1","7","2","1","AS","7","1","4","1","2","1","2","2","1","2","2","1","2","2","4","6","3","Pulacayo","55",0.484091944766467,"3"
"4400",15206,"1",17,"1","2","2","9","1",900,"4","2","2","1","3","1",800,"1","1","2",30,"3","1","6","6","1","5","5","5","2","2","2","7","7","6","1","2","1","1","ES","3","1","1","1","2","1","2","2","2","2","1","1","2","2","5","6","3","Pulacayo","55",0.484091944766467,"1"
"4401",15207,"1",58,"1","2","2","9","1",1500,"1","1","2","1","3","1",4000,"1","1","2",150,"4","1","2","2","1","2","2","7","2","2","2","2","2","2","1","3","2","1","AS","3","1","2","2","1","1","2","2","2","2","2","1","2","2","5","6","3","Pulacayo","55",0.484091944766467,"1"
"4402",15208,"1",26,"1","2","2","9","1",1100,"1","2","2","1","3","1",800,"1","1","2",20,"3","1","2","2","2","2","2","7","7","7","7","7","7","7","2","3","1","1","SB","2","1","1","1","1","1","2","2","2","2","1","0","2","2","7","6","3","Pulacayo","55",0.484091944766467,"1"
"4403",15209,"1",48,"1","2","1","2","1",2400,"1","2","2","1","3","1",1500,"1","1","2",200,"1","1","1","1","1","1","1","5","2","1","1","1","1","2","1","7","1","1","CP","7","1","2","1","1","1","2","1","1","2","1","2","2","2","2","6","2","Uyuni","86",0.394459151707936,"3"
"4404",15210,"1",33,"1","2","1","5","1",1400,"1","1","2","1","2","1",1900,"1","1","2",150,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","3","2","1","NP","3","1","3","1","2","1","2","2","2","2","2","1","2","2","5","6","2","Uyuni","86",0.394459151707936,"2"
"4405",15211,"1",33,"1","2","1","5","1",2000,"1","1","2","1","3","1",1100,"1","1","2",120,"2","1","1","1","1","1","1","5","2","2","2","2","2","2","2","7","1","1","AS","7","1","2","1","1","1","1","2","1","2","2","1","2","2","2","6","2","Uyuni","86",0.394459151707936,"3"
"4406",15212,"1",18,"1","2","1","5","1",1450,"1","1","2","1","2","1",1200,"1","1","2",400,"3","1","5","5","5","1","5","5","5","5","5","5","5","5","2","3","1","1","ES","3","1","3","1","1","1","1","2","1","2","1","2","2","2","4","6","2","Uyuni","86",0.394459151707936,"3"
"4407",15213,"1",52,"1","2","1","2","1",1500,"1","1","2","2","2","1",400,"1","2","2",80,"4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","7","1","1","AS","7","1","3","1","2","1","2","2","1","2","1","1","2","2","3","6","2","Uyuni","86",0.394459151707936,"3"
"4408",15214,"1",29,"1","2","1","4","1",3000,"1","1","2","1","3","1",1000,"1","1","2",100,"2","1","1","1","5","1","3","5","2","2","2","2","2","2","2","3","2","1","NP","3","1","3","1","2","1","1","2","1","2","1","2","2","1","4","6","2","Uyuni","86",0.394459151707936,"4"
"4409",15215,"1",21,"1","2","1","3","1",2100,"1","1","2","1","3","1",1800,"1","1","2",150,"5","1","1","1","5","1","5","1","3","3","1","3","2","2","2","3","2","1","CP","3","1","1","1","1","1","2","2","1","2","2","1","2","2","4","6","2","Uyuni","86",0.394459151707936,"2"
"4410",15216,"1",26,"1","2","1","2","1",3500,"1","1","2","2","3","1",400,"1","1","2",200,"2","1","1","1","1","1","2","5","2","2","2","2","2","5","1","3","2","1","NP","3","1","2","1","2","1","2","2","1","2","2","1","2","2","4","6","2","Uyuni","86",0.394459151707936,"2"
"4411",15217,"1",16,"1","2","1","5","1",2000,"4","2","2","2","3","1",1000,"1","1","1",80,"3","1","1","1","1","1","2","2","2","2","2","2","2","2","1","2","1","1","ES","3","1","2","1","1","1","2","2","2","2","1","1","2","2","8","6","2","Uyuni","86",0.394459151707936,"2"
"4412",15218,"1",33,"1","2","1","2","1",500,"1","1","2","1","3","1",1200,"1","1","2",100,"3","1","1","1","1","1","1","4","5","5","5","5","5","5","1","8","1","1","NP","8","1","2","1","1","1","2","2","1","2","2","1","2","2","1","6","2","Uyuni","86",0.394459151707936,"3"
"4413",15219,"1",50,"1","2","1","9","1",2000,"1","1","2","1","3","1",600,"1","1","2",100,"2","1","1","1","1","1","1","2","3","3","3","3","3","2","2","6","3","1","AS","6","1","2","1","2","1","2","2","2","2","2","1","2","2","2","6","2","Uyuni","86",0.394459151707936,"2"
"4414",15220,"1",50,"1","2","1","5","1",1000,"1","1","2","1","2","1",800,"1","1","2",100,"3","1","1","1","2","1","1","2","2","2","2","2","2","2","2","7","2","1","NP","7","1","2","1","1","1","1","2","1","2","2","1","2","2","6","6","2","Uyuni","86",0.394459151707936,"3"
"4415",15221,"1",50,"1","2","1","2","1",950,"1","2","2","1","3","1",1000,"1","1","3",200,"2","1","1","1","1","1","3","2","2","2","2","2","2","2","1","3","1","1","CP","1","2","2","1","2","1","2","2","2","2","1","0","2","2","2","6","2","Uyuni","86",0.394459151707936,"1"
"4416",15222,"1",27,"1","2","1","4","1",2000,"1","2","1","1","2","1",1800,"1","1","1",50,"5","1","1","1","1","1","2","1","1","1","1","1","1","1","1","7","1","1","PI","7","1","3","1","1","1","2","2","2","2","1","1","2","2","5","6","2","Uyuni","86",0.394459151707936,"3"
"4417",15223,"1",15,"1","2","1","5","1",750,"4","2","2","1","2","1",1200,"1","1","2",150,"4","1","5","5","5","5","5","5","5","5","5","5","5","5","1","2","1","1","ES","1","2","1","1","1","1","2","2","2","2","1","1","2","2","7","6","2","Uyuni","86",0.394459151707936,"1"
"4418",15224,"1",42,"1","1","1","5","1",3000,"1","1","2","1","1","1",1500,"1","1","2",120,"3","1","1","1","5","2","2","4","4","4","4","4","4","5","1","3","2","1","NP","3","1","2","1","1","1","1","1","2","2","1","2","2","2","5","6","2","Uyuni","86",0.394459151707936,"3"
"4419",15225,"1",40,"1","2","1","3","1",3280,"1","1","2","1","3","1",800,"1","2","1",260,"2","1","1","1","5","1","3","5","2","2","2","2","2","5","1","4","1","1","CP","4","1","2","1","2","1","1","2","1","2","1","1","1","2","2","6","2","Uyuni","86",0.394459151707936,"3"
"4420",15226,"1",19,"1","2","1","4","1",1300,"2","1","2","1","3","1",1400,"1","1","2",140,"2","1","1","1","5","1","2","5","2","1","1","1","2","2","2","2","1","1","ES","2","1","3","1","2","1","2","2","2","2","1","2","2","2","6","6","2","Uyuni","86",0.394459151707936,"2"
"4421",15227,"1",42,"1","1","1","3","1",3000,"1","1","2","1","3","1",1200,"1","1","2",200,"3","1","1","1","1","1","3","1","1","1","1","1","1","2","2","7","2","1","PI","7","1","3","1","1","1","2","2","1","2","1","2","1","2","5","6","2","Uyuni","86",0.394459151707936,"3"
"4422",15228,"1",37,"1","2","1","2","1",800,"1","2","2","1","3","1",2000,"1","1","3",150,"3","1","5","5","5","5","1","5","1","1","1","1","1","5","1","7","2","1","AS","7","1","3","1","1","1","2","2","1","2","2","1","2","2","4","6","2","Uyuni","86",0.394459151707936,"3"
"4423",15229,"1",19,"1","2","1","2","1",1800,"1","1","2","1","3","1",400,"1","1","2",80,"2","1","5","5","5","1","1","5","2","1","1","1","1","2","1","2","1","1","NP","3","1","2","1","2","1","2","2","1","2","2","1","2","2","4","6","2","Uyuni","86",0.394459151707936,"2"
"4424",15230,"1",29,"1","2","1","5","1",1500,"1","1","2","1","3","1",2000,"1","1","3",500,"4","1","1","1","4","1","2","1","2","2","2","2","2","1","1","3","1","1","CP","3","1","3","1","2","1","2","2","1","2","2","2","2","2","1","6","2","Uyuni","86",0.394459151707936,"3"
"4425",15231,"1",41,"1","2","1","2","1",2000,"1","1","2","1","2","1",1800,"1","1","2",200,"3","1","1","1","5","1","5","1","1","1","2","2","2","2","2","4","2","1","NP","5","1","3","1","1","1","1","1","1","2","2","1","2","2","5","6","2","Uyuni","86",0.394459151707936,"4"
"4426",15232,"1",32,"1","2","1","3","1",1200,"1","1","2","1","2","1",700,"1","2","2",120,"3","1","1","1","5","1","2","5","2","2","4","4","2","5","2","3","2","1","AS","2","1","2","1","1","1","1","2","1","2","2","1","2","2","5","6","2","Uyuni","86",0.394459151707936,"3"
"4427",15233,"1",18,"1","2","1","8","1",1500,"4","2","2","1","2","1",1000,"1","1","2",50,"4","1","6","6","5","6","6","6","6","6","6","6","6","6","1","3","1","1","ES","7","5","1","1","1","1","2","2","1","2","1","1","2","2","7","6","1","Potosí","52",0.428306031062698,"3"
"4428",15234,"1",28,"1","1","1","3","1",850,"4","1","2","1","3","1",2000,"1","1","2",100,"4","1","1","1","5","5","6","6","6","6","6","6","6","6","1","6","1","1","SB","6","5","2","1","1","1","2","1","1","2","1","1","2","2","4","6","1","Potosí","52",0.428306031062698,"3"
"4429",15235,"1",50,"1","2","1","3","1",1200,"1","2","2","1","2","1",500,"1","1","2",50,"4","3","1","1","1","1","5","2","1","2","1","2","2","2","1","7","2","1","NP","7","5","2","1","1","1","1","2","1","1","1","1","2","2","6","6","1","Potosí","52",0.428306031062698,"3"
"4430",15236,"1",34,"1","1","1","5","1",1200,"2","1","2","1","2","1",2500,"1","1","3",150,"4","1","1","1","5","5","5","6","5","6","5","6","5","6","1","7","1","1","AS","5","5","3","1","1","1","1","2","1","2","1","2","2","2","3","6","1","Potosí","52",0.428306031062698,"3"
"4431",15237,"1",41,"1","1","1","4","1",2500,"1","2","2","1","2","1",1000,"1","1","2",150,"4","1","1","1","1","1","2","2","1","1","1","2","2","1","1","7","2","1","SB","7","2","2","1","1","1","2","2","2","1","2","1","2","2","6","6","1","Potosí","52",0.428306031062698,"2"
"4432",15238,"1",18,"1","1","1","1","1",3000,"2","1","2","1","3","1",550,"1","2","3",70,"5","1","1","1","1","1","1","2","2","2","2","2","2","2","2","3","2","1","AC","3","1","2","1","1","1","1","1","1","1","1","3","2","1","9","6","1","Potosí","52",0.428306031062698,"5"
"4433",15239,"1",22,"1","2","1","3","1",1500,"4","2","2","1","3","1",150,"1","1","1",120,"3","1","7","7","7","7","7","2","2","2","2","2","2","2","2","4","1","1","ES","1","5","2","1","1","1","2","1","1","1","1","2","2","2","8","6","1","Potosí","52",0.428306031062698,"2"
"4434",15240,"1",33,"1","1","1","7","1",3000,"1","1","2","1","3","1",500,"1","1","3",50,"3","1","1","1","1","1","1","3","3","3","3","3","3","3","2","6","1","1","SB","3","2","2","1","1","1","2","1","1","2","1","2","2","2","7","6","1","Potosí","52",0.428306031062698,"3"
"4435",15241,"1",43,"1","2","2","7","1",2900,"1","2","2","1","3","1",2800,"1","1","1",100,"5","1","1","1","1","1","1","1","1","1","1","1","1","1","2","7","1","1","AS","7","1","2","1","1","1","2","1","1","2","1","1","2","2","5","6","1","Potosí","52",0.428306031062698,"3"
"4436",15242,"1",75,"1","1","2","9","1",2500,"1","2","2","1","3","1",150,"1","1","3",35,"5","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","3","AC","2","3","1","1","1","1","2","2","1","2","1","2","2","2","5","6","1","Potosí","52",0.428306031062698,"2"
